-72.934,42.254,CHES/Chester - Blanford State Forest  SF PH:413. 354.6347   SITES:12  AMEN:NR approx 2.9 mi SE of Chester 42.254 -72.934,CHES,Chester - Blanford State Forest,SF
-73.076,42.734,CLAR/Clarksburg State Park  SP PH:413.664.8345 early jun-late aug  SITES:45  AMEN:NH DP DW SH RS PA approx 1.4 mi NE of Clarksburg 42.734 -73.076,CLAR,Clarksburg State Park,SP
-72.791,42.456,DARS/DAR State Forest  SF PH:413.268.7098 early may-late sep  SITES:50  AMEN:NH 28ft RS PA approx 4.9 mi S  of Ashfield 42.456 -72.791,DARS,DAR State Forest,SF
-72.408,42.607,ERVI/Erving State Forest  SF PH:978.544.3939 early jun-late aug  SITES:29  AMEN:NH ND DW NS RS PA approx 0.7 mi NW of Erving 42.607 -72.408,ERVI,Erving State Forest,SF
-70.706,42.161,FOUR/Fourth Cliff Military  MIL PH:781.837.6785  COMM:military only - do not use our lat/lon - contact them for directions and info   AMEN:RS approx 4.8 mi N  of Marshfield 42.161 -70.706,FOUR,Fourth Cliff Military,MIL
-72.969,42.053,GRAN/Granville State Forest  SF PH:413.357.6611 early jun-late aug  SITES:22  AMEN:NH ND DW SH RS PA approx 5.6 mi W of Granville 42.053 -72.969,GRAN,Granville State Forest,SF
-71.28,42.473,HANS/Hanscom AFB Military  MIL PH:781.377.4670  COMM:military only - do not use our lat/lon - contact them for directions and info   AMEN:E DP FT DW SH RS approx 1.2 mi S  of Bedford 42.473 -71.28,HANS,Hanscom AFB Military,MIL
-71.091,42.611,HARO/Harold Parker State Forest  SF PH:978.686.3391 early jun-late aug  SITES:89  AMEN:NH DP 40ft DW NS RS PA approx 4.0 mi SE of Andover 42.611 -71.091,HARO,Harold Parker State Forest,SF
-73.092,42.684,HIST/Historic Valley  CP PH:413.662.3198   SITES:114  AMEN:E DP DW SH approx 1.5 mi SE of North Adams 42.684 -73.092,HIST,Historic Valley,CP
-71.041,41.5,HORS/Horseneck Beach State Reservation  SR PH:508.636.8816 early may-late sep  SITES:100  AMEN:NH DP DW SH RS PA approx 9.6 mi S  of Westport 41.5 -71.041,HORS,Horseneck Beach State Reservation,SR
-72.083,42.648,LAKE/Lake Dennison State Park  SP PH:978.939.8962 early jun-late aug  SITES:150  AMEN:E DP DW SH RS PA L$ approx 3.4 mi SW of Winchendon 42.648 -72.083,LAKE,Lake Dennison State Park,SP
-70.985,41.87,MASS/Massasoit State Park  SP PH:508.822.7405 all year  SITES:123  AMEN:E DP DW SH RS PA approx 2.4 mi E of East Taunton 41.87 -70.985,MASS,Massasoit State Park,SP
-72.941,42.642,MOHA/Mohawk Trail State Forest  SF PH:413.339.5504 early may-mid oct  SITES:56  AMEN:NH ND DW SH RS PA approx 3.8 mi W of Charlemont 42.642 -72.941,MOHA,Mohawk Trail State Forest,SF
-73.188,42.632,MTGR/Mt. Greylock State Reservation  SR PH:413.499.4262 early jun-late sep  SITES:35 EL:2404 AMEN:NH RS PA approx 5.6 mi S  of Williamstown 42.632 -73.188,MTGR,Mt. Greylock State Reservation,SR
-70.667,41.867,MYLE/Myles Standish State Forest  SF PH:508.866.2526 mid may-late sep  SITES:475  AMEN:NH DP RS PA approx 6.3 mi S  of Plymouth 41.867 -70.667,MYLE,Myles Standish State Forest,SF
-70.033,41.764,NICK/Nickerson State Forest Park  SF PH:508.896.3491 early may-late oct  SITES:400  AMEN:E DP DW RS PA approx 2.6 mi E of Brewster 41.764 -70.033,NICK,Nickerson State Forest Park,SF
-73.234,42.336,OCTO/October Mountain State Forest  SF PH:413.243.1778 early may-late sep  SITES:47  AMEN:NH DP 35ft DW SH RS PA  42.336 -73.234,OCTO,October Mountain State Forest,SF
-72.078,42.626,OTTE/Otter River State Forest  SF PH:978.939.8962 early may-late sep  SITES:85  AMEN:E DP DW SH RS PA L$ approx 1.2 mi N  of Baldwinville 42.626 -72.078,OTTE,Otter River State Forest,SF
-71.758,42.655,PEAR/Pearl Hill State Park  SP PH:978.597.8802 early jun-late sep  SITES:51  AMEN:NH 35ft RS PA approx 1.8 mi SW of West Townsend 42.655 -71.758,PEAR,Pearl Hill State Park,SP
-73.32,42.504,PITT/Pittsfield State Forest  SF PH:413.442.8992 early jun-late sep  SITES:30 EL:2110 AMEN:NH RS PA approx 2.7 mi S  of Hancock 42.504 -73.32,PITT,Pittsfield State Forest,SF
-70.823,42.842,SALI/Salisbury Beach State Reservation  SR PH:978.462.4482 early may-late nov COMM:allows dogs with proof of rabies shot SITES:484  AMEN:E DP 40ft DW SH RS PA approx 1.9 mi E of Salisbury 42.842 -70.823,SALI,Salisbury Beach State Reservation,SR
-73.047,42.647,SAVO/Savoy Mountain State Forest  SF PH:413.663.8469 early jun-late sep  SITES:45 EL:1987 AMEN:NH DP DW SH RS PA approx 2.3 mi SW of Florida 42.647 -73.047,SAVO,Savoy Mountain State Forest,SF
-70.506,41.778,SCUS/Scusset Beach State Park  SP PH:508.888.0859 all year  SITES:98  AMEN:E DP 40ft DW SH RS PA approx 1.4 mi NW of Sandwich 41.778 -70.506,SCUS,Scusset Beach State Park,SP
-70.514,41.756,SHAW/Shawme Crowell State Forest  SF PH:508.888.0351 all year  SITES:280  AMEN:NH DP RS PA approx 1.0 mi W of Sandwich 41.756 -70.514,SHAW,Shawme Crowell State Forest,SF
-73.05,42.145,TOLL/Tolland State Forest  SF PH:413.269.6002 early jun-late sep  SITES:93  AMEN:NH DP 35ft DW SH RS PA approx 4.0 mi SE of Otis 42.145 -73.05,TOLL,Tolland State Forest,SF
-72.21,42.65,TULL/Tully Lake  RES PH:978.249.4957  COMM:Walk-in- tent only   AMEN:NH FT SH RS approx 2.2 mi SW of Royalston 42.65 -72.21,TULL,Tully Lake,RES
-70.571,41.672,CAPE/USCG Cape Cod RV  MIL PH:508.968.6461 mid may-mid oct COMM:military only - do not use our lat/lon - contact them for directions and info SITES:5  AMEN:WES DP FT DW SH RS approx 8 mi S of Buzzards Bay 41.672 -70.571,CAPE,USCG Cape Cod RV,MIL
-72.042,42.141,WELL/Wells State Park  SF PH:508.347.9257 early may-late sep  SITES:60  AMEN:NH DP 35ft DW SH RS PA approx 3.0 mi NE of Sturbridge 42.141 -72.042,WELL,Wells State Park,SF
-72.554,42.19,WEST/Westover ARB Military  MIL PH:413.557.2192  COMM:military only - do not use our lat/lon - contact them for directions and info   AMEN:E DP FT DW SH RS  42.19 -72.554,WEST,Westover ARB Military,MIL
-71.79,42.66,WILL/Willard Brook State Forest  SF PH:978.597.8802 early jun-late aug  SITES:21  AMEN:NH ND DW NS RS PA L$ approx 4.3 mi W of Townsend 42.66 -71.79,WILL,Willard Brook State Forest,SF
-72.986,42.554,WIND/Windsor State Forest  SF PH:413.684.0948 all year  SITES:24 EL:1850 AMEN:NH ND VT DW NS RS PA L$ approx 17.2 mi NW of Williamsburg 42.554 -72.986,WIND,Windsor State Forest,SF
-70.869,42.531,WINT/Winter Island Park  CP PH:978.745.9430   SITES:55  AMEN:E DP approx 1.6 mi NE of Salem 42.531 -70.869,WINT,Winter Island Park,CP
-70.846,42.2,WOMP/Wompatuck State Park  SP PH:781.749.7160 early may-mid oct  SITES:262  AMEN:E DP DW SH RS PA approx 3.6 mi SE of Hingham 42.2 -70.846,WOMP,Wompatuck State Park,SP
-76.159,39.485,ABER/Aberdeen Proving Ground RV Park  MIL PH:410.278.5789 all year COMM:Get reservations! SITES:11  AMEN:RS approx 3 mi S of Aberdeen 39.485 -76.159,ABER,Aberdeen Proving Ground RV Park,MIL
-76.882,38.785,ANDR/Andrews AFB Military  MIL PH:301.981.3279  COMM:military only - do not use our lat/lon - contact them for directions and info   AMEN:RS approx 1.6 mi NE of Clinton 38.785 -76.882,ANDR,Andrews AFB Military,MIL
-76.472,38.99,ANNA/Annapolis Military  MIL PH:410.293.9200  COMM:military only - do not use our lat/lon - contact them for directions and info   AMEN:RS approx 1.4 mi NE of Annapolis 38.99 -76.472,ANNA,Annapolis Military,MIL
-75.144,38.229,ASSA/Assateague State Park  SP PH:410.641.2120 early may-late oct  SITES:350  AMEN:E DP DW SH RS PA  38.229 -75.144,ASSA,Assateague State Park,SP
-75.162,38.208,BAYS/Bayside - Assateague National Seashore  NP PH:410.641.3030 mid april - mid oct  SITES:50  AMEN:NH RS PA approx 8.5 mi S  of Berlin 38.208 -75.162,BAYS,Bayside - Assateague National Seashore,NP
-79.14,39.545,BIGR/Big Run State Park  SP PH:301.895.5453 all year  SITES:29 EL:1510 AMEN:NH ND DW NS RS PA approx 10.4 mi S  of Grantsville 39.545 -79.14,BIGR,Big Run State Park,SP
-76.514,38.618,BREE/Breezy Point Beach  CP PH:410.535.0259  COMM:netted swimming (jellyfish) - 40 dollars a nite in 2012   AMEN:E DP DW SH RS approx 4.8 mi S  of Chesapeak Beac 38.618 -76.514,BREE,Breezy Point Beach,CP
-77.613,39.307,BRUN/Brunswick City Campground  CP PH:301.695.5177     AMEN:E DP DW SH RS approx 0.9 mi SE of Brunswick 39.307 -77.613,BRUN,Brunswick City Campground,CP
-76.731,39.095,CAMP/Camp Meade RV Military  MIL PH:301.677.6196  COMM:voted best - military only - do not use our lat/lon - contact them for directions and info   AMEN:RS approx 1.3 mi S  of Fort Meade 39.095 -76.731,CAMP,Camp Meade RV Military,MIL
-76.818,38.647,CEDA/Cedarville State Forest  SF PH:301.249.9220 early apr-late oct  SITES:27  AMEN:E ND DW SH RS PA approx 3.8 mi SE of Brandywine 38.647 -76.818,CEDA,Cedarville State Forest,SF
-79.31,39.516,DEEP/Deep Creek Lake State Park  SP PH:301.387.4111 mid apr-mid dec  SITES:112 EL:2568 AMEN:E DP DW SH RS PA approx 5.8 mi NW of Swanton 39.516 -79.31,DEEP,Deep Creek Lake State Park,SP
-75.985,39.48,ELKN/Elk Neck State Park  SP PH:410.287.5333 all year  SITES:259  AMEN:WES RS PA approx 8.6 mi S  of North East 39.48 -75.985,ELKN,Elk Neck State Park,SP
-78.385,39.625,FIFT/Fifteen Mile Creek - C and O Canal National Park  NP PH:301.739.4200   SITES:10  AMEN:NH ND 20ft NS NR L$ approx 7.9 mi SE of Pratt 39.625 -78.385,FIFT,Fifteen Mile Creek - C and O Canal National Park,NP
-78.008,39.604,FORT/Fort Frederick State Park  SP PH:301.842.2155 early may-late oct  SITES:29  AMEN:NH ND RS L$ approx 1.4 mi S  of Big Pool 39.604 -78.008,FORT,Fort Frederick State Park,SP
-77.492,39.459,GAMB/Gambrill State Park  SP PH:301.271.7574 mid apr-mid oct  SITES:34  AMEN:E DP DW SH RS PA approx 5.3 mi NW of Frederick 39.459 -77.492,GAMB,Gambrill State Park,SP
-76.384,38.289,GOOS/Goose Creek Military  MIL PH:301.342.3648  COMM:military only - do not use our lat/lon - contact them for directions and info   AMEN:RS approx 2.3 mi SE of Patuxent River 38.289 -76.384,GOOS,Goose Creek Military,MIL
-78.457,39.657,GREE/Green Ridge State Forest - Dispersed  SF PH:301.478.3124 all year COMM:dispersed - no facilities SITES:100  AMEN:NH ND NW NS NR L$ approx 6.8 mi SE of Flintstone 39.657 -78.457,GREE,Green Ridge State Forest - Dispersed,SF
-76.895,38.996,GREL/Greenbelt Park  NP PH:301.344.3948 all year  SITES:175  AMEN:NH DP DW SH RS PA approx 1.2 mi SW of Greenbelt 38.996 -76.895,GREL,Greenbelt Park,NP
-77.617,39.536,GREB/Greenbrier State Park  SP PH:301.791.4767 mid apr-late oct  SITES:165  AMEN:E DP DW SH RS PA approx 2.8 mi NE of Boonsboro 39.536 -77.617,GREB,Greenbrier State Park,SP
-76.745,39.244,HILT/Hilton - Patapsco Valley State Park  SP PH:410.461.5005 all year COMM:tent only SITES:12  AMEN:E ND DW SH RS PA approx 2.0 mi S  of Catonsville 39.244 -76.745,HILT,Hilton - Patapsco Valley State Park,SP
-76.787,39.295,HOLL/Hollofield - Patapsco Valley State Park  SP PH:410.461.5005 all year  SITES:73  AMEN:E DP DW SH RS PA approx 2.0 mi N of Ellicott City 39.295 -76.787,HOLL,Hollofield - Patapsco Valley State Park,SP
-77.466,39.619,HOUC/Houck Area - Cunningham Falls State Park  SP PH:301.271.7574 early may-late oct  SITES:140  AMEN:E DP DW SH RS PA approx 3.0 mi W of Thurmont 39.619 -77.466,HOUC,Houck Area - Cunningham Falls State Park,SP
-75.847,38.011,JANE/Janes Island State Park  SP PH:410.968.1565 all year  SITES:100  AMEN:E DP SH RS PA approx 1.9 mi N of Crisfield 38.011 -75.847,JANE,Janes Island State Park,SP
-77.291,39.247,LITT/Little Bennett Regional Park  CP PH:301.528.3430   SITES:90  AMEN:E DP RS approx 0.8 mi NW of Clarksburg 39.247 -77.291,LITT,Little Bennett Regional Park,CP
-79.272,39.378,LOST/Lost Land Run  - Potomac State Forest  SF PH:301.334.2038  COMM:dispersed - no toilets near sites SITES:6 EL:2352 AMEN:NH ND NW NS NR approx 7.5 mi E of Oakland 39.378 -79.272,LOST,Lost Land Run  - Potomac State Forest,SF
-76.912,38.737,LOUI/Louise F. Cosca Regional Park  CP PH:301.868.1397   SITES:23  AMEN:WE DP DW SH RS approx 2 mi S  of Clinton 38.737 -76.912,LOUI,Louise F. Cosca Regional Park,CP
-77.436,39.582,MANO/Manor Area - Cunningham Falls State Park  SP PH:301.271.7574 early may-late oct  SITES:40  AMEN:E SH RS PA approx 3.2 mi SW of Thurmont 39.582 -77.436,MANO,Manor Area - Cunningham Falls State Park,SP
-75.837,38.865,MART/Martinak State Park  SP PH:410.820.1668 all year  SITES:60  AMEN:E DP DW SH RS PA approx 1.4 mi S  of Denton 38.865 -75.837,MART,Martinak State Park,SP
-77.969,39.608,MCCO/McCoys Ferry - C and O Canal National Park  NP PH:301.739.4200 early apr-late sep  SITES:14  AMEN:NH ND 20ft DW NS NR L$ approx 7.9 mi W of Williamsport 39.608 -77.969,MCCO,McCoys Ferry - C and O Canal National Park,NP
-75.491,38.128,MILB/Milburn Landing - Pocomoke State Park  SP PH:410.632.2566 all year  SITES:30  AMEN:RS approx 5.5 mi NE of Pocomoke City 38.128 -75.491,MILB,Milburn Landing - Pocomoke State Park,SP
-79.386,39.717,MILR/Mill Run - Youghiogheny River Lake  COE PH:814.395.3166  COMM:swim beach  EL:1565 AMEN:NH DP FT DW NS NR approx 3.8 mi N of Friendsville 39.717 -79.386,MILR,Mill Run - Youghiogheny River Lake,COE
-79.129,39.631,NEWG/New Germany State Park  SP PH:301.895.5453 all year  SITES:48 EL:2567 AMEN:NH DP DW SH RS PA approx 4.6 mi S  of Grantsville 39.631 -79.129,NEWG,New Germany State Park,SP
-75.156,38.198,OCEA/Oceanside - Assateague National Seashore  NP PH:410.641.3030 all year  SITES:100  AMEN:NH RS PA approx 9.2 mi S  of Berlin 38.198 -75.156,OCEA,Oceanside - Assateague National Seashore,NP
-77.488,39.653,OWEN/Owens Creek - Catoctin Mountain National Park  NP PH:301.663.9388     AMEN:NH 22ft SH NR approx 3.7 mi SW of Sabillasville 39.653 -77.488,OWEN,Owens Creek - Catoctin Mountain National Park,NP
-76.331,38.063,POIN/Point Lookout State Park  SP PH:301.872.5688 all year  SITES:143  AMEN:E DP DW SH RS approx 2.5 mi SE of Scotland 38.063 -76.331,POIN,Point Lookout State Park,SP
-78.651,39.696,ROCK/Rocky Gap State Park  SP PH:301.722.1480 early may-mid dec  SITES:278  AMEN:E DP DW SH RS PA approx 4.3 mi W of Flintstone 39.696 -78.651,ROCK,Rocky Gap State Park,SP
-79.148,39.619,SAVA/Savage River State Forest  SP PH:301.895.5759  COMM:dispersed - no facilities SITES:52 EL:2386 AMEN:NH ND NW NS NR approx 5.2 mi S  of Grantsville 39.619 -79.148,SAVA,Savage River State Forest,SP
-75.439,38.134,SHAD/Shad  Landing - Pocomoke State Park  SP PH:410.632.2566 all year  SITES:190  AMEN:E DP SH RS approx 3.9 mi SW of Snow Hill 38.134 -75.439,SHAD,Shad  Landing - Pocomoke State Park,SP
-76.28,39.408,SKIP/Skippers Point Military  MIL PH:410.671.4732  COMM:military only - do not use our lat/lon - contact them for directions and info   AMEN:RS approx 5.8 mi E of Gunpowder 39.408 -76.28,SKIP,Skippers Point Military,MIL
-77.181,38.554,SMAL/Smallwood State Park  SP PH:301. 743.7613 early apr-late oct  SITES:15  AMEN:E DP DW SH RS PA approx 2.0 mi SW of Marbury 38.554 -77.181,SMAL,Smallwood State Park,SP
-76.467,38.34,SOLO/Solomons Navy Military  MIL PH:410.286.5529  COMM:military only - do not use our lat/lon - contact them for directions and info   AMEN:E DP FT DW SH RS approx 1.6 mi NW of Solomons Islan 38.34 -76.467,SOLO,Solomons Navy Military,MIL
-78.718,39.564,SPRI/Spring Gap - C and O Canal National Park  NP PH:301.739.4200 early apr-late sep  SITES:19  AMEN:NH ND 20ft DW NS NR L$ approx 6.6 mi S  of Cumberland 39.564 -78.718,SPRI,Spring Gap - C and O Canal National Park,NP
-76.165,39.612,SUSQ/Susquehanna State Park  SP PH:410.734.9035 early apr-late oct  SITES:69  AMEN:E DW SH RS PA approx 5.8 mi NW of Havre de Grace 39.612 -76.165,SUSQ,Susquehanna State Park,SP
-79.422,39.499,SWAL/Swallow Falls State Park  SP PH:301.387.6938 all year  SITES:65 EL:2407 AMEN:E ND DW SH RS PA approx 6.4 mi N  of Oakland 39.499 -79.422,SWAL,Swallow Falls State Park,SP
-75.932,38.981,TUCK/Tuckahoe State Park  SP PH:410.820.1668 early apr-late nov  SITES:50  AMEN:E DP DW SH RS PA approx 4.3 mi N of Queen Anne 38.981 -75.932,TUCK,Tuckahoe State Park,SP
-79.269,39.346,WALL/Wallman/Laurel Run - Potomac State Forest  SF PH:301.334.2038  COMM:pretty area - dispersed - no toilets near sites SITES:16 EL:2195 AMEN:NH ND NW NS NR approx 8.5 mi SE of Oakland 39.346 -79.269,WALL,Wallman/Laurel Run - Potomac State Forest,SF
-68.962,45.874,ABOL/Abol - Baxter State Park  SP PH:207. 723.5140 mid may-mid oct COMM:for reservations go to www.baxterstateparkauthority.com/ SITES:9  AMEN:NH ND VT NS RS approx 19.3 mi NW of Millinocket 45.874 -68.962,ABOL,Abol - Baxter State Park,SP
-68.003,46.61,AROO/Aroostook State Park  SP PH:207.768.8341 all year    AMEN:NH RS approx 5.0 mi S  of Presque Isle 46.61 -68.003,AROO,Aroostook State Park,SP
-71.022,44.268,BASI/Basin  NF PH:603.528.8721/603.528.8721     AMEN:NR approx 9.0 mi S  of Gilead 44.268 -71.022,BASI,Basin,NF
-68.214,44.313,BLAC/Blackwoods - Acadia National Park  NP PH:207.288.3338 all year  SITES:306  AMEN:NH DP 35ft DW NS RS PA approx 5.2 mi S  of Bar Harbor 44.313 -68.214,BLAC,Blackwoods - Acadia National Park,NP
-70.179,43.9,BRAD/Bradbury Mountain State Park  SP PH:207.688.4712 all year  SITES:35  AMEN:NH VT DW SH RS approx 0.9 mi S  of Pownal 43.9 -70.179,BRAD,Bradbury Mountain State Park,SP
-69.047,44.23,CAMD/Camden Hills State Park  SP PH:207.236.3109 mid may-mid oct  SITES:100  AMEN:E DP DW SH RS approx 1.7 mi NE of Camden 44.23 -69.047,CAMD,Camden Hills State Park,SP
-67.153,44.854,COBS/Cobscook Bay State Park  SP PH:207.726.4412 mid may-mid oct  SITES:100  AMEN:NH DP DW SH RS approx 5.1 mi SE of Dennysville 44.854 -67.153,COBS,Cobscook Bay State Park,SP
-71.013,44.265,COLD/Cold River  NF PH:603.528.8721/603.528.8721     AMEN:NH NR approx 17.3 mi N  of Fryeburg 44.265 -71.013,COLD,Cold River,NF
-70.824,44.31,CROC/Crocker Pond  NF PH:603.466.2713/603.528.8721 mid may-mid oct  SITES:7  AMEN:NH ND NS NR approx 6.7 mi S  of Bethel 44.31 -70.824,CROC,Crocker Pond,NF
-68.282,44.953,GREA/Great Pond Military  MIL PH:207.584.2000  COMM:military only - do not use our lat/lon - contact them for directions and info   AMEN:RS approx 0.9 mi N  of Great Pond 44.953 -68.282,GREA,Great Pond Military,MIL
-70.984,44.352,HAST/Hastings  NF PH:603.466.2713/603.528.8721 early jun-late sep  SITES:24  AMEN:NH ND VT NS RS approx 3.0 mi S  of Gilead 44.352 -70.984,HAST,Hastings,NF
-69.997,45.887,KATA/Katahdin Stream - Baxter State Park  SP  mid may-mid oct COMM:for reservations go to www.baxterstateparkauthority.com/ SITES:9  AMEN:VT RS approx 15.2 mi S  of Seboomook Lake 45.887 -69.997,KATA,Katahdin Stream - Baxter State Park,SP
-69.348,44.398,LAKE/Lake St. George State Park  SP PH:207.589.4255 mid may-early oct  SITES:40  AMEN:NH DP 35ft DW SH RS approx 2.3 mi W of Liberty 44.398 -69.348,LAKE,Lake St. George State Park,SP
-68.298,44.456,LAMO/Lamoine State Park  SP PH:207.667.4778 mid may-mid oct  SITES:60  AMEN:NH 40ft FT DW RS approx 3.8 mi E of Trenton 44.456 -68.298,LAMO,Lamoine State Park,SP
-69.542,45.569,LILY/Lily Bay State Park  SP PH:207.695.2700 early may-mid oct  SITES:90  AMEN:NH DP RS approx 7.9 mi N of Greenville 45.569 -69.542,LILY,Lily Bay State Park,SP
-68.264,45.524,MATT/Mattawamkeag Wilderness Park  CP PH:888.724.2465     AMEN:NH DP DW SH L$ approx 16.1 mi NE of Lincoln 45.524 -68.264,MATT,Mattawamkeag Wilderness Park,CP
-67.859,44.485,MCCL/McClellan City Park  CP PH:207.546.2422     AMEN:NH FT DW SH approx  mi  of Columbia Falls 44.485 -67.859,MCCL,McClellan City Park,CP
-70.448,44.681,MOUN/Mount Blue State Park  SP PH:207.585.2347 all year  SITES:135  AMEN:RS approx 1.8 mi SW of Weld 44.681 -70.448,MOUN,Mount Blue State Park,SP
